online_method_v8,method_family,deployable_without_current_outcomes,min_effective_sample_size,coverage_policy_month_raw_min,coverage_policy_month_defended_min,coverage_source_month_raw_min,coverage_source_month_defended_min,avg_width_loan,avg_width_policy_month,share_rows_widened,share_rows_shrunk,small_policy_month_cells_pooled,small_source_month_cells_pooled,gate_pass_80_defended,gate_pass_90_defended,efficiency_gate_width_95,efficiency_gate_width_98,promotion_eligible,width_gap_to_0p95,parameters_json
v8_gradeDplus_or_dti_q3_d0.082_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9611699049519148,0.9487530255139368,0.6487034154650377,0.35129658453496226,892,51939,True,False,False,True,False,0.011169904951914833,"{""base_multiplier"": 0.995, ""delta"": 0.082, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_gradeDplus_or_dti_q3_d0.083_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9612459085935113,0.9488389171236584,0.6487034154650377,0.35129658453496226,892,51939,True,False,False,True,False,0.011245908593511378,"{""base_multiplier"": 0.995, ""delta"": 0.083, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_targeted_dti_gradeD_period_d0.083_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.961269991363011,0.9529205717362221,0.5793368770373851,0.0,892,51939,True,False,False,True,False,0.01126999136301099,"{""base_multiplier"": 1.0, ""delta"": 0.083, ""mask_name"": ""targeted_dti_gradeD_period""}"
v8_risk_score_ge_0p45_d0.076_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9618557701074887,0.9499886969083049,0.5738157469677836,0.0,892,51939,True,False,False,True,False,0.011855770107488728,"{""base_multiplier"": 1.0, ""delta"": 0.076, ""mask_name"": ""risk_score_ge_0p45""}"
v8_risk_score_ge_0p45_d0.077_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9619435208343395,0.9500835363873946,0.5738157469677836,0.0,892,51939,True,False,False,True,False,0.011943520834339583,"{""base_multiplier"": 1.0, ""delta"": 0.077, ""mask_name"": ""risk_score_ge_0p45""}"
v8_risk_score_ge_0p45_d0.078_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9620251109757242,0.9501736832884712,0.5738157469677836,0.0,892,51939,True,False,False,True,False,0.01202511097572423,"{""base_multiplier"": 1.0, ""delta"": 0.078, ""mask_name"": ""risk_score_ge_0p45""}"
v8_risk_score_ge_0p45_d0.079_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9621011146173206,0.9502595748981926,0.5738157469677836,0.0,892,51939,True,False,False,True,False,0.012101114617320663,"{""base_multiplier"": 1.0, ""delta"": 0.079, ""mask_name"": ""risk_score_ge_0p45""}"
v8_risk_score_ge_0p45_d0.080_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.962177118258917,0.9503454665079141,0.5738157469677836,0.0,892,51939,True,False,False,True,False,0.012177118258917097,"{""base_multiplier"": 1.0, ""delta"": 0.08, ""mask_name"": ""risk_score_ge_0p45""}"
v8_risk_score_ge_0p45_d0.081_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9622531219005135,0.9504313581176355,0.5738157469677836,0.0,892,51939,True,False,False,True,False,0.01225312190051353,"{""base_multiplier"": 1.0, ""delta"": 0.081, ""mask_name"": ""risk_score_ge_0p45""}"
v8_risk_score_ge_0p45_d0.082_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.96232912554211,0.9505172497273568,0.5738157469677836,0.0,892,51939,True,False,False,True,False,0.012329125542110075,"{""base_multiplier"": 1.0, ""delta"": 0.082, ""mask_name"": ""risk_score_ge_0p45""}"
v8_risk_score_ge_0p35_d0.080_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9623641449826902,0.9509994694445174,0.6660009985022466,0.33399900149775336,892,51939,True,False,False,True,False,0.012364144982690228,"{""base_multiplier"": 0.995, ""delta"": 0.08, ""mask_name"": ""risk_score_ge_0p35""}"
v8_risk_score_ge_0p45_d0.083_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9624051291837064,0.9506031413370782,0.5738157469677836,0.0,892,51939,True,False,False,True,False,0.012405129183706398,"{""base_multiplier"": 1.0, ""delta"": 0.083, ""mask_name"": ""risk_score_ge_0p45""}"
v8_gradeDplus_or_dti_q3_d0.076_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9624625187098054,0.9504301713420658,0.6487034154650377,0.0,892,51939,True,False,False,True,False,0.012462518709805415,"{""base_multiplier"": 1.0, ""delta"": 0.076, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_risk_score_ge_0p35_d0.081_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9624656691670018,0.9511216847284442,0.6660009985022466,0.33399900149775336,892,51939,True,False,False,True,False,0.01246566916700187,"{""base_multiplier"": 0.995, ""delta"": 0.081, ""mask_name"": ""risk_score_ge_0p35""}"
v8_gradeDplus_or_dti_q3_d0.077_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9625502694366563,0.9505250108211551,0.6487034154650377,0.0,892,51939,True,False,False,True,False,0.01255026943665638,"{""base_multiplier"": 1.0, ""delta"": 0.077, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_risk_score_ge_0p35_d0.082_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9625633827324813,0.9512406770232456,0.6660009985022466,0.33399900149775336,892,51939,True,False,False,True,False,0.012563382732481365,"{""base_multiplier"": 0.995, ""delta"": 0.082, ""mask_name"": ""risk_score_ge_0p35""}"
v8_gradeDplus_or_dti_q3_d0.078_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.962631859578041,0.9506151577222317,0.6487034154650377,0.0,892,51939,True,False,False,True,False,0.012631859578041027,"{""base_multiplier"": 1.0, ""delta"": 0.078, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_risk_score_ge_0p35_d0.083_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9626524550064235,0.9513523605868722,0.6660009985022466,0.33399900149775336,892,51939,True,False,False,True,False,0.012652455006423535,"{""base_multiplier"": 0.995, ""delta"": 0.083, ""mask_name"": ""risk_score_ge_0p35""}"
v8_gradeDplus_or_dti_q3_d0.079_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9627078632196375,0.9507010493319531,0.6487034154650377,0.0,892,51939,True,False,False,True,False,0.012707863219637572,"{""base_multiplier"": 1.0, ""delta"": 0.079, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_gradeDplus_or_dti_q3_d0.080_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9627838668612339,0.9507869409416746,0.6487034154650377,0.0,892,51939,True,False,False,True,False,0.012783866861233895,"{""base_multiplier"": 1.0, ""delta"": 0.08, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_gradeDplus_or_dti_q3_d0.081_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9628598705028304,0.950872832551396,0.6487034154650377,0.0,892,51939,True,False,False,True,False,0.01285987050283044,"{""base_multiplier"": 1.0, ""delta"": 0.081, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_gradeDplus_or_dti_q3_d0.082_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9629358741444268,0.9509587241611175,0.6487034154650377,0.0,892,51939,True,False,False,True,False,0.012935874144426873,"{""base_multiplier"": 1.0, ""delta"": 0.082, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_targeted_dti_score_or_income_d0.074_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9629563060549363,0.9528628366886165,0.5514081818448797,0.0,892,51939,True,False,False,True,False,0.012956306054936362,"{""base_multiplier"": 1.0, ""delta"": 0.074, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_gradeDplus_or_dti_q3_d0.083_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9630118777860232,0.951044615770839,0.6487034154650377,0.0,892,51939,True,False,False,True,False,0.013011877786023196,"{""base_multiplier"": 1.0, ""delta"": 0.083, ""mask_name"": ""gradeDplus_or_dti_q3""}"
v8_targeted_dti_score_or_income_d0.075_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9631367328587833,0.9530617547979009,0.5514081818448797,0.0,892,51939,True,False,False,True,False,0.013136732858783362,"{""base_multiplier"": 1.0, ""delta"": 0.075, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_targeted_dti_score_or_income_d0.076_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9633104474928522,0.9532500107625133,0.5514081818448797,0.0,892,51939,True,False,False,True,False,0.013310447492852262,"{""base_multiplier"": 1.0, ""delta"": 0.076, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_targeted_dti_score_or_income_d0.077_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9634792361074478,0.953434905887595,0.5514081818448797,0.0,892,51939,True,False,False,True,False,0.013479236107447834,"{""base_multiplier"": 1.0, ""delta"": 0.077, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_targeted_dti_income_d0.074_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9635835238484072,0.9532430193998839,0.5739332178203284,0.0,892,51939,True,False,False,True,False,0.01358352384840722,"{""base_multiplier"": 1.0, ""delta"": 0.074, ""mask_name"": ""targeted_dti_income""}"
v8_targeted_dti_score_or_income_d0.078_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9636361458825669,0.9536104645025962,0.5514081818448797,0.0,892,51939,True,False,False,True,False,0.013636145882566897,"{""base_multiplier"": 1.0, ""delta"": 0.078, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_risk_score_ge_0p35_d0.076_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9637587052400952,0.952740365026306,0.6660009985022466,0.0,892,51939,True,False,False,True,False,0.01375870524009526,"{""base_multiplier"": 1.0, ""delta"": 0.076, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_income_d0.075_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9637672985715515,0.9534438228477814,0.5739332178203284,0.0,892,51939,True,False,False,True,False,0.013767298571551567,"{""base_multiplier"": 1.0, ""delta"": 0.075, ""mask_name"": ""targeted_dti_income""}"
v8_targeted_dti_score_or_income_d0.079_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9637841591567731,0.9537795010015572,0.5514081818448797,0.0,892,51939,True,False,False,True,False,0.013784159156773113,"{""base_multiplier"": 1.0, ""delta"": 0.079, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_risk_score_ge_0p35_d0.077_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9638602294244069,0.9528625803102325,0.6660009985022466,0.0,892,51939,True,False,False,True,False,0.0138602294244069,"{""base_multiplier"": 1.0, ""delta"": 0.077, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_score_or_income_d0.080_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9639321724309796,0.9539485375005182,0.5514081818448797,0.0,892,51939,True,False,False,True,False,0.013932172430979661,"{""base_multiplier"": 1.0, ""delta"": 0.08, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_targeted_dti_income_d0.076_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9639443611249182,0.9536339641510065,0.5739332178203284,0.0,892,51939,True,False,False,True,False,0.013944361124918259,"{""base_multiplier"": 1.0, ""delta"": 0.076, ""mask_name"": ""targeted_dti_income""}"
v8_risk_score_ge_0p35_d0.078_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9639552233881244,0.9529792723889038,0.6660009985022466,0.0,892,51939,True,False,False,True,False,0.013955223388124494,"{""base_multiplier"": 1.0, ""delta"": 0.078, ""mask_name"": ""risk_score_ge_0p35""}"
v8_risk_score_ge_0p35_d0.079_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9640442956620667,0.9530909559525303,0.6660009985022466,0.0,892,51939,True,False,False,True,False,0.014044295662066775,"{""base_multiplier"": 1.0, ""delta"": 0.079, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_score_or_income_d0.081_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9640801857051857,0.9541175739994793,0.5514081818448797,0.0,892,51939,True,False,False,True,False,0.014080185705185766,"{""base_multiplier"": 1.0, ""delta"": 0.081, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_targeted_dti_income_d0.077_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9641164976588111,0.9538207446147013,0.5739332178203284,0.0,892,51939,True,False,False,True,False,0.014116497658811178,"{""base_multiplier"": 1.0, ""delta"": 0.077, ""mask_name"": ""targeted_dti_income""}"
v8_risk_score_ge_0p35_d0.080_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9641333679360087,0.9532026395161572,0.6660009985022466,0.0,892,51939,True,False,False,True,False,0.014133367936008723,"{""base_multiplier"": 1.0, ""delta"": 0.08, ""mask_name"": ""risk_score_ge_0p35""}"
v8_risk_score_ge_0p35_d0.081_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9642224402099505,0.953314323079784,0.6660009985022466,0.0,892,51939,True,False,False,True,False,0.01422244020995056,"{""base_multiplier"": 1.0, ""delta"": 0.081, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_score_or_income_d0.082_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9642281989793922,0.9542866104984404,0.5514081818448797,0.0,892,51939,True,False,False,True,False,0.014228198979392204,"{""base_multiplier"": 1.0, ""delta"": 0.082, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_targeted_dti_income_d0.078_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9642767553532275,0.9539981885683153,0.5739332178203284,0.0,892,51939,True,False,False,True,False,0.014276755353227588,"{""base_multiplier"": 1.0, ""delta"": 0.078, ""mask_name"": ""targeted_dti_income""}"
v8_risk_score_ge_0p35_d0.082_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9643115124838927,0.9534260066434105,0.6660009985022466,0.0,892,51939,True,False,False,True,False,0.01431151248389273,"{""base_multiplier"": 1.0, ""delta"": 0.082, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_score_or_income_d0.083_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9643762122535985,0.9544556469974016,0.5514081818448797,0.0,892,51939,True,False,False,True,False,0.01437621225359853,"{""base_multiplier"": 1.0, ""delta"": 0.083, ""mask_name"": ""targeted_dti_score_or_income""}"
v8_risk_score_ge_0p35_d0.083_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9644005847578347,0.9535376902070374,0.6660009985022466,0.0,892,51939,True,False,False,True,False,0.014400584757834789,"{""base_multiplier"": 1.0, ""delta"": 0.083, ""mask_name"": ""risk_score_ge_0p35""}"
v8_targeted_dti_income_d0.079_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9644281165467318,0.9541691104058893,0.5739332178203284,0.0,892,51939,True,False,False,True,False,0.014428116546731817,"{""base_multiplier"": 1.0, ""delta"": 0.079, ""mask_name"": ""targeted_dti_income""}"
v8_targeted_dti_income_d0.080_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9645794777402354,0.9543400322434633,0.5739332178203284,0.0,892,51939,True,False,False,True,False,0.014579477740235491,"{""base_multiplier"": 1.0, ""delta"": 0.08, ""mask_name"": ""targeted_dti_income""}"
v8_targeted_dti_income_d0.081_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9647308389337391,0.9545109540810375,0.5739332178203284,0.0,892,51939,True,False,False,True,False,0.014730838933739165,"{""base_multiplier"": 1.0, ""delta"": 0.081, ""mask_name"": ""targeted_dti_income""}"
v8_targeted_dti_income_d0.082_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9648822001272434,0.9546818759186113,0.5739332178203284,0.0,892,51939,True,False,False,True,False,0.014882200127243395,"{""base_multiplier"": 1.0, ""delta"": 0.082, ""mask_name"": ""targeted_dti_income""}"
v8_targeted_dti_income_d0.083_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.965033561320747,0.9548527977561854,0.5739332178203284,0.0,892,51939,True,False,False,True,False,0.015033561320747069,"{""base_multiplier"": 1.0, ""delta"": 0.083, ""mask_name"": ""targeted_dti_income""}"
v8_score_low_only_d0.082_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9848639989559281,0.9806449008690612,0.8635576047693166,0.13644239523068338,892,51939,True,False,False,False,False,0.03486399895592818,"{""base_multiplier"": 0.99, ""delta"": 0.082, ""mask_name"": ""score_low_only""}"
v8_score_low_only_d0.083_m0.990,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.8,0.9851835675068521,0.9810680426054147,0.8635576047693166,0.13644239523068338,892,51939,True,False,False,False,False,0.03518356750685214,"{""base_multiplier"": 0.99, ""delta"": 0.083, ""mask_name"": ""score_low_only""}"
v8_score_low_only_d0.078_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9854301682192627,0.9810951182635584,0.8635576047693166,0.13644239523068338,892,51939,True,False,False,False,False,0.0354301682192627,"{""base_multiplier"": 0.995, ""delta"": 0.078, ""mask_name"": ""score_low_only""}"
v8_score_low_only_d0.079_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8823529411764706,0.0,0.8,0.9857425873971318,0.981511196705729,0.8635576047693166,0.13644239523068338,892,51939,True,False,False,False,False,0.035742587397131875,"{""base_multiplier"": 0.995, ""delta"": 0.079, ""mask_name"": ""score_low_only""}"
v8_score_low_only_d0.074_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.8,0.0,0.8,0.9859963374825977,0.9815453356580555,0.8635576047693166,0.0,892,51939,True,False,False,False,False,0.035996337482597784,"{""base_multiplier"": 1.0, ""delta"": 0.074, ""mask_name"": ""score_low_only""}"
v8_score_low_only_d0.080_m0.995,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9860405768448351,0.9819090828313448,0.8635576047693166,0.13644239523068338,892,51939,True,False,False,False,False,0.03604057684483519,"{""base_multiplier"": 0.995, ""delta"": 0.08, ""mask_name"": ""score_low_only""}"
v8_score_low_only_d0.075_m1.000,deployable_mask_width_penalized_microgrid,True,5,0.6666666666666666,0.9,0.0,0.8,0.9863016072874117,0.9819543508060432,0.8635576047693166,0.0,892,51939,True,False,False,False,False,0.03630160728741172,"{""base_multiplier"": 1.0, ""delta"": 0.075, ""mask_name"": ""score_low_only""}"
