online_method_v9,method_family,deployable_without_current_outcomes,min_effective_sample_size,coverage_policy_month_raw_min,coverage_policy_month_defended_min,coverage_source_month_raw_min,coverage_source_month_defended_min,avg_width_loan,avg_width_policy_month,share_rows_widened_vs_v4,share_rows_shrunk_vs_v4,small_policy_month_cells_pooled,small_source_month_cells_pooled,gate_source_month_80,gate_policy_month_90,gate_width_95,goal_pass,source_margin_to_0p80,policy_margin_to_0p90,width_margin_to_0p95,parameters_json,caveat
v9_tail_guard_gradeF_only_m0.945_d0.100_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9315287821370584,0.9176903045102144,0.5497048544829815,0.4502951455170186,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.01847121786294159,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.945_d0.100_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9315705180930355,0.9205399335879806,0.5414525270917153,0.4585474729082846,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.018429481906964473,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.945_d0.100_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9316434266317478,0.9177587664996394,0.5497048544829815,0.4502951455170186,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.018356573368252138,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.945_d0.100_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9316773333129749,0.9191923677665365,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.01832266668702509,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.940_d0.120_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9319018207218259,0.9192242000099612,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.20000000000000007,-0.04285714285714293,0.01809817927817403,"{""base_multiplier"": 0.94, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.940_d0.120_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9320284823635662,0.9183860960041239,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.20000000000000007,-0.04285714285714293,0.017971517636433787,"{""base_multiplier"": 0.94, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.945_d0.100_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9321519988131318,0.9218523266443276,0.5414525270917153,0.4585474729082846,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.017848001186868134,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.940_d0.100_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9322009927636019,0.918491643068453,0.512378491086899,0.4876215089131009,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.017799007236398046,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.940_d0.120_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9322512965081464,0.9199406063009108,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.20000000000000007,-0.04285714285714293,0.017748703491853535,"{""base_multiplier"": 0.94, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.945_d0.100_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9323024872144114,0.9200907224495939,0.512378491086899,0.4876215089131009,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.01769751278558851,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.940_d0.120_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9324153029597703,0.9186646135332425,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.20000000000000007,-0.04285714285714293,0.01758469704022969,"{""base_multiplier"": 0.94, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.940_d0.120_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9325951617789855,0.9206533052443906,0.512378491086899,0.4876215089131009,892,51939,False,False,True,False,-0.20000000000000007,-0.04285714285714293,0.017404838221014463,"{""base_multiplier"": 0.94, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.940_d0.120_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9326458837549396,0.9197257829911404,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.20000000000000007,-0.04285714285714293,0.017354116245060336,"{""base_multiplier"": 0.94, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.945_d0.100_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9327136191877115,0.9192811716576053,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.017286380812288504,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.945_d0.100_t0.100,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9327304270667444,0.9231606476646058,0.5414525270917153,0.4585474729082846,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.017269572933255595,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.1, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.940_d0.120_t0.040,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.932762105001923,0.918914957830223,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.20000000000000007,-0.04285714285714293,0.01723789499807693,"{""base_multiplier"": 0.94, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.04, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.945_d0.100_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9328845772471394,0.920950395795541,0.5787788904877977,0.42122110951220226,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.0171154227528606,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.940_d0.120_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9329152698521699,0.9213503057753246,0.51913306510822,0.48086693489177995,892,51939,False,False,True,False,-0.20000000000000007,-0.04285714285714293,0.017084730147830074,"{""base_multiplier"": 0.94, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.940_d0.120_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.933085149846421,0.919149603714658,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.20000000000000007,-0.04285714285714293,0.016914850153578964,"{""base_multiplier"": 0.94, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.940_d0.120_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9332078336557097,0.9220090358270626,0.5414525270917153,0.4585474729082846,892,51939,False,False,True,False,-0.20000000000000007,-0.04285714285714293,0.01679216634429026,"{""base_multiplier"": 0.94, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.940_d0.120_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9333181859324526,0.9192967487997962,0.5497048544829815,0.4502951455170186,892,51939,False,False,True,False,-0.20000000000000007,-0.04285714285714293,0.016681814067547318,"{""base_multiplier"": 0.94, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.940_d0.120_t0.030,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9333234447111918,0.9206604970484324,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.20000000000000007,-0.04285714285714293,0.01667655528880818,"{""base_multiplier"": 0.94, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.03, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_or_dti_q5_m0.945_d0.100_t0.060,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9333798822274759,0.9217324196267864,0.5787788904877977,0.42122110951220226,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.016620117772524035,"{""base_multiplier"": 0.945, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.06, ""tail_mask"": ""gradeF_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.950_d0.100_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9334061009817625,0.9202005732382986,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.20000000000000007,-0.04285714285714293,0.01659389901823749,"{""base_multiplier"": 0.95, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.950_d0.100_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.9334819690993132,0.9211864506296752,0.5065049484596634,0.49349505154033657,892,51939,False,False,True,False,-0.20000000000000007,-0.04285714285714293,0.01651803090068671,"{""base_multiplier"": 0.95, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_dti_q5_only_m0.940_d0.140_t0.020,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.875,0.0,0.8,0.9335501084181508,0.9210024278154969,0.5065049484596634,0.49349505154033657,892,51939,True,False,True,False,0.0,-0.025000000000000022,0.016449891581849174,"{""base_multiplier"": 0.94, ""primary_delta"": 0.14, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.02, ""tail_mask"": ""dti_q5_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeF_only_m0.940_d0.120_t0.080,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.8571428571428571,0.0,0.6,0.933560224007943,0.9194475453107638,0.5497048544829815,0.4502951455170186,892,51939,False,False,True,False,-0.20000000000000007,-0.04285714285714293,0.016439775992056926,"{""base_multiplier"": 0.94, ""primary_delta"": 0.12, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.08, ""tail_mask"": ""gradeF_only""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
v9_tail_guard_gradeEplus_or_dti_q5_m0.940_d0.100_t0.050,structural_tail_guard_width_shrink,True,5,0.6666666666666666,0.7142857142857143,0.0,0.5,0.9336291446534142,0.9198682257246151,0.51913306510822,0.48086693489177995,892,51939,False,False,True,False,-0.30000000000000004,-0.18571428571428572,0.016370855346585778,"{""base_multiplier"": 0.94, ""primary_delta"": 0.1, ""primary_mask"": ""targeted_dti_score_or_gradeD"", ""tail_bonus"": 0.05, ""tail_mask"": ""gradeEplus_or_dti_q5""}","The structural tail guard is deployable from pre-decision fields, but the grid was selected in a replay and needs future-period validation."
