policy_id,source_id,max_abs_gap_v4,mean_abs_gap_v4,n_values,proxy_gate_pass_35,claim_scope
paper4_v4_local_rt0p1775_g0p475_u0p100,zip3,0.015788760741094574,0.0012339614541849765,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p000,original_grade,0.25851961558961223,0.12811933855436552,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p000,term,0.25061408028606097,0.2506140802860609,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p000,state_top20,0.037933403803649415,0.01434763986426069,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p000,income_band,0.26920748878041134,0.1367736156577601,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p000,dti_band,0.14656043491946907,0.06738154928897053,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p000,zip3,0.015579914356312513,0.0012201156649988042,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p025,original_grade,0.2585109904386721,0.12888820915245813,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p025,term,0.2505795796823004,0.2505795796823004,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p025,state_top20,0.03811453197339239,0.014233459294672148,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p025,income_band,0.27352868940142216,0.1376464809329024,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p025,dti_band,0.14757820273040573,0.06718604586766062,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p025,zip3,0.015631665261953358,0.0012126307882507493,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p050,original_grade,0.2584935870276035,0.12959429040152579,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p050,term,0.2505099660380261,0.2505099660380261,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p050,state_top20,0.03848000360583234,0.01456661030655619,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p050,income_band,0.2674548989384914,0.13704084222771623,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p050,dti_band,0.14075606559152654,0.0648191819623352,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p050,zip3,0.015736085728364775,0.001222413658312923,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p075,original_grade,0.2585023144018857,0.13134724586448807,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p075,term,0.2505448755351548,0.25054487553515475,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p075,state_top20,0.0382967287459067,0.014399543427440301,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p075,income_band,0.26607597380190806,0.13498467284683616,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p075,dti_band,0.1427022700564512,0.06366975329230473,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p075,zip3,0.015683721482671734,0.001224100426171301,885,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p100,original_grade,0.2585109904386721,0.1314092175558195,7,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p100,term,0.2505795796823004,0.2505795796823004,2,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p100,state_top20,0.03811453197339239,0.013953347249854219,21,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p100,income_band,0.2647051599896575,0.13529353975643185,5,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p100,dti_band,0.14169584978922928,0.06505213515360382,6,True,proxy_governance_only_no_protected_attribute_claim
paper4_v4_local_rt0p1775_g0p500_u0p100,zip3,0.015631665261953358,0.0012222100840063486,885,True,proxy_governance_only_no_protected_attribute_claim
