policy_id,scenario,sicr_rule_v6,contractual_ecl_v6,discounted_ead_v6,stage1_share_v6,stage2_share_v6,stage3_share_v6,realized_return_proxy_lgd45,funded_exposure,net_return_after_contractual_ecl_v6
paper4_v4_local_rt0p1725_g0p425_u0p075,optimistic,absolute_pd25,221977.38192300434,19508525.0,0.7387144259077527,0.2597317631665031,0.0015538109257441936,174291.23238256914,1000000.0,-47686.1495404352
paper4_v4_local_rt0p1725_g0p425_u0p100,optimistic,absolute_pd25,221977.38192300434,19508525.0,0.7387144259077527,0.2597317631665031,0.0015538109257441936,174291.23238256914,1000000.0,-47686.1495404352
paper4_v4_local_rt0p1725_g0p450_u0p000,optimistic,absolute_pd25,217930.46214672766,19551106.65933721,0.7468354430379747,0.2517039922103213,0.0014605647517039922,176164.69889836514,1000000.0,-41765.76324836252
paper4_v4_local_rt0p1725_g0p450_u0p025,optimistic,absolute_pd25,217233.85949180278,19538476.388888888,0.7491056910569106,0.24943089430894308,0.0014634146341463415,176280.75429098553,1000000.0,-40953.105200817256
paper4_v4_local_rt0p1725_g0p450_u0p050,optimistic,absolute_pd25,216762.91962064762,19542302.777777776,0.74779843444227,0.25073385518590996,0.0014677103718199608,176702.59108533437,1000000.0,-40060.32853531325
paper4_v4_local_rt0p1725_g0p450_u0p075,optimistic,absolute_pd25,216898.77103681338,19542302.777777776,0.7576872751063134,0.24084069349035,0.0014720314033366045,176822.00543080448,1000000.0,-40076.76560600891
paper4_v4_local_rt0p1725_g0p450_u0p100,optimistic,absolute_pd25,216430.9502078393,19542302.777777776,0.7565423617926071,0.24198560680405626,0.0014720314033366045,176892.4809693785,1000000.0,-39538.46923846082
paper4_v4_local_rt0p1725_g0p475_u0p000,optimistic,absolute_pd25,186324.71099191462,19475047.521192748,0.7594294003868471,0.23903932946486137,0.0015312701482914249,172955.25591293114,1000000.0,-13369.455078983476
paper4_v4_local_rt0p1725_g0p475_u0p025,optimistic,absolute_pd25,176035.48012711562,19467616.80812186,0.7588652482269503,0.23960348162475822,0.0015312701482914249,174336.04133148165,1000000.0,-1699.4387956339633
paper4_v4_local_rt0p1725_g0p475_u0p050,optimistic,absolute_pd25,208587.43180849715,19535846.0766307,0.769406392694064,0.229044357469015,0.0015492498369210697,174654.63169441232,1000000.0,-33932.80011408482
paper4_v4_local_rt0p1725_g0p475_u0p075,optimistic,absolute_pd25,207408.61726595886,19539463.331418544,0.7695121951219512,0.22902439024390245,0.0014634146341463415,175419.62596103313,1000000.0,-31988.99130492573
paper4_v4_local_rt0p1725_g0p475_u0p100,optimistic,absolute_pd25,210806.89917904697,19547580.555555556,0.7689688715953308,0.22965304798962385,0.0013780804150453957,175568.70111044557,1000000.0,-35238.1980686014
paper4_v4_local_rt0p1725_g0p500_u0p000,optimistic,absolute_pd25,101596.0221359482,19329587.5,0.762686330478909,0.2357278782112274,0.001585791309863622,170271.60980569513,1000000.0,68675.58766974694
paper4_v4_local_rt0p1725_g0p500_u0p025,optimistic,absolute_pd25,114872.23832498865,19337639.325948585,0.7642606755895475,0.2341459528362014,0.0015933715742511153,170912.128330817,1000000.0,56039.89000582836
paper4_v4_local_rt0p1725_g0p500_u0p050,optimistic,absolute_pd25,136006.22975777395,19376729.926411033,0.7721955128205128,0.22620192307692308,0.0016025641025641025,170470.1542228465,1000000.0,34463.924465072545
paper4_v4_local_rt0p1725_g0p500_u0p075,optimistic,absolute_pd25,133589.93663873727,19377049.380837854,0.7733301374240972,0.225071907957814,0.0015979546180888463,171175.733195865,1000000.0,37585.79655712773
paper4_v4_local_rt0p1725_g0p500_u0p100,optimistic,absolute_pd25,147799.20134923756,19429680.555552557,0.776036644165863,0.2225972356155577,0.001366120218579235,173680.69742503014,1000000.0,25881.496075792587
paper4_v4_local_rt0p1750_g0p400_u0p000,optimistic,absolute_pd25,224515.25289124102,19095226.388888888,0.7243773946360154,0.2739463601532567,0.0016762452107279694,172888.5824999986,1000000.0,-51626.67039124243
paper4_v4_local_rt0p1750_g0p400_u0p025,optimistic,absolute_pd25,224345.48834701075,19095226.388888888,0.726772030651341,0.27155172413793105,0.0016762452107279694,172778.2125000008,1000000.0,-51567.275847009936
paper4_v4_local_rt0p1750_g0p400_u0p050,optimistic,absolute_pd25,224331.76611429884,19095226.388888888,0.7273307790549169,0.27099297573435505,0.0016762452107279694,172767.23249999774,1000000.0,-51564.53361430109
paper4_v4_local_rt0p1750_g0p400_u0p075,optimistic,absolute_pd25,224329.76578472558,19095226.388888888,0.7281289910600255,0.2701947637292465,0.0016762452107279694,172765.31250000416,1000000.0,-51564.453284721414
paper4_v4_local_rt0p1750_g0p400_u0p100,optimistic,absolute_pd25,224289.77042155666,19095226.388888888,0.7279058597502401,0.27041306436119117,0.0016810758885686839,172708.2425000014,1000000.0,-51581.52792155527
paper4_v4_local_rt0p1750_g0p425_u0p000,optimistic,absolute_pd25,223113.2288325207,19610558.333330333,0.7298850574712644,0.2686371100164204,0.001477832512315271,176420.17324300256,1000000.0,-46693.05558951813
paper4_v4_local_rt0p1750_g0p425_u0p025,optimistic,absolute_pd25,223113.2288325207,19610558.333330333,0.7298850574712644,0.2686371100164204,0.001477832512315271,176420.17324300256,1000000.0,-46693.05558951813
paper4_v4_local_rt0p1750_g0p425_u0p050,optimistic,absolute_pd25,223113.2288325207,19610558.333330333,0.7298850574712644,0.2686371100164204,0.001477832512315271,176420.17324300256,1000000.0,-46693.05558951813
paper4_v4_local_rt0p1750_g0p425_u0p075,optimistic,absolute_pd25,223113.2288325207,19610558.333330333,0.7298850574712644,0.2686371100164204,0.001477832512315271,176420.17324300256,1000000.0,-46693.05558951813
paper4_v4_local_rt0p1750_g0p425_u0p100,optimistic,absolute_pd25,223113.2288325207,19610558.333330333,0.7298850574712644,0.2686371100164204,0.001477832512315271,176420.17324300256,1000000.0,-46693.05558951813
paper4_v4_local_rt0p1750_g0p450_u0p000,optimistic,absolute_pd25,220515.70788229976,19523698.611111112,0.7420673863264639,0.25637880274779196,0.0015538109257441936,175192.49000000002,1000000.0,-45323.21788229974
paper4_v4_local_rt0p1750_g0p450_u0p025,optimistic,absolute_pd25,220190.5722145499,19536268.27914225,0.7421491658488715,0.25637880274779196,0.0014720314033366045,176839.42939458,1000000.0,-43351.142819969915
paper4_v4_local_rt0p1750_g0p450_u0p050,optimistic,absolute_pd25,219883.95226030328,19536658.558736403,0.7430081300813008,0.2554471544715447,0.0015447154471544715,177101.25091726784,1000000.0,-42782.70134303544
paper4_v4_local_rt0p1750_g0p450_u0p075,optimistic,absolute_pd25,219397.22609698758,19510759.823973726,0.7527227722772277,0.2457095709570957,0.0015676567656765677,173629.03530901,1000000.0,-45768.19078797757
paper4_v4_local_rt0p1750_g0p450_u0p100,optimistic,absolute_pd25,219325.24980171333,19512292.840201717,0.7534550839091807,0.2449819019414281,0.0015630141493912471,173856.52646047238,1000000.0,-45468.723341240955
paper4_v4_local_rt0p1750_g0p475_u0p000,optimistic,absolute_pd25,214905.08607374722,19545200.038982693,0.755111976630964,0.24342745861733203,0.0014605647517039922,175285.03901658076,1000000.0,-39620.04705716646
paper4_v4_local_rt0p1750_g0p475_u0p025,optimistic,absolute_pd25,214360.49515366816,19541771.57121342,0.7547016861219196,0.24375810635538261,0.001540207522697795,175671.0205473588,1000000.0,-38689.47460630935
paper4_v4_local_rt0p1750_g0p475_u0p050,optimistic,absolute_pd25,214505.95051440646,19542302.777777776,0.7625492125984252,0.2359744094488189,0.0014763779527559055,175855.84284349377,1000000.0,-38650.107670912694
paper4_v4_local_rt0p1750_g0p475_u0p075,optimistic,absolute_pd25,214120.45879154876,19542302.777777776,0.7600293542074364,0.23850293542074363,0.0014677103718199608,175922.94500093377,1000000.0,-38197.51379061499
paper4_v4_local_rt0p1750_g0p475_u0p100,optimistic,absolute_pd25,213647.61074741173,19542302.777777776,0.761219512195122,0.2373170731707317,0.0014634146341463415,176000.83712850034,1000000.0,-37646.77361891139
paper4_v4_local_rt0p1750_g0p500_u0p000,optimistic,absolute_pd25,143822.81706915356,19386896.213952687,0.7608660914030042,0.237535953978907,0.0015979546180888463,171426.03160120954,1000000.0,27603.21453205598
paper4_v4_local_rt0p1750_g0p500_u0p025,optimistic,absolute_pd25,157100.5965636459,19428858.507188786,0.7622950819672131,0.23617807778849245,0.001526840244294439,173158.2176263314,1000000.0,16057.621062685503
paper4_v4_local_rt0p1750_g0p500_u0p050,optimistic,absolute_pd25,178234.5879964312,19471028.64059587,0.7696173800259404,0.22884241245136186,0.001540207522697795,173047.1409540687,1000000.0,-5187.4470423625025
paper4_v4_local_rt0p1750_g0p500_u0p075,optimistic,absolute_pd25,175818.2948773945,19478824.11763361,0.7708535402521823,0.22769156159068865,0.001454898157129001,174556.0224913794,1000000.0,-1262.2723860151018
paper4_v4_local_rt0p1750_g0p500_u0p100,optimistic,absolute_pd25,187111.30147310597,19503780.555552557,0.7744811932555123,0.2241407263294423,0.0013780804150453957,174757.92155780335,1000000.0,-12353.37991530262
paper4_v4_local_rt0p1775_g0p400_u0p000,optimistic,absolute_pd25,224515.25289124102,19095226.388888888,0.7243773946360154,0.2739463601532567,0.0016762452107279694,172888.5824999986,1000000.0,-51626.67039124243
paper4_v4_local_rt0p1775_g0p400_u0p025,optimistic,absolute_pd25,224345.48834701075,19095226.388888888,0.726772030651341,0.27155172413793105,0.0016762452107279694,172778.2125000008,1000000.0,-51567.275847009936
paper4_v4_local_rt0p1775_g0p400_u0p050,optimistic,absolute_pd25,224331.76611429884,19095226.388888888,0.7273307790549169,0.27099297573435505,0.0016762452107279694,172767.23249999774,1000000.0,-51564.53361430109
paper4_v4_local_rt0p1775_g0p400_u0p075,optimistic,absolute_pd25,224329.76578472558,19095226.388888888,0.7281289910600255,0.2701947637292465,0.0016762452107279694,172765.31250000416,1000000.0,-51564.453284721414
paper4_v4_local_rt0p1775_g0p400_u0p100,optimistic,absolute_pd25,224289.77042155666,19095226.388888888,0.7279058597502401,0.27041306436119117,0.0016810758885686839,172708.2425000014,1000000.0,-51581.52792155527
paper4_v4_local_rt0p1775_g0p425_u0p000,optimistic,absolute_pd25,223803.23801255296,19179980.493394747,0.7349493029150824,0.2634664131812421,0.0015842839036755386,175282.58472726814,1000000.0,-48520.65328528482
paper4_v4_local_rt0p1775_g0p425_u0p025,optimistic,absolute_pd25,223803.23801255296,19179980.493394747,0.7349493029150824,0.2634664131812421,0.0015842839036755386,175282.58472726814,1000000.0,-48520.65328528482
paper4_v4_local_rt0p1775_g0p425_u0p050,optimistic,absolute_pd25,223803.23801255296,19179980.493394747,0.7349493029150824,0.2634664131812421,0.0015842839036755386,175282.58472726814,1000000.0,-48520.65328528482
paper4_v4_local_rt0p1775_g0p425_u0p075,optimistic,absolute_pd25,223803.23801255296,19179980.493394747,0.7349493029150824,0.2634664131812421,0.0015842839036755386,175282.58472726814,1000000.0,-48520.65328528482
paper4_v4_local_rt0p1775_g0p425_u0p100,optimistic,absolute_pd25,223803.23801255296,19179980.493394747,0.7349493029150824,0.2634664131812421,0.0015842839036755386,175282.58472726814,1000000.0,-48520.65328528482
paper4_v4_local_rt0p1775_g0p450_u0p000,optimistic,absolute_pd25,222024.4973132519,19508525.0,0.7379429133858267,0.260498687664042,0.0015583989501312336,174441.0154594637,1000000.0,-47583.481853788195
paper4_v4_local_rt0p1775_g0p450_u0p025,optimistic,absolute_pd25,222024.4973132519,19508525.0,0.7379429133858267,0.260498687664042,0.0015583989501312336,174441.0154594637,1000000.0,-47583.481853788195
paper4_v4_local_rt0p1775_g0p450_u0p050,optimistic,absolute_pd25,222024.4973132519,19508525.0,0.7379429133858267,0.260498687664042,0.0015583989501312336,174441.0154594637,1000000.0,-47583.481853788195
paper4_v4_local_rt0p1775_g0p450_u0p075,optimistic,absolute_pd25,222024.4973132519,19508525.0,0.7379429133858267,0.260498687664042,0.0015583989501312336,174441.0154594637,1000000.0,-47583.481853788195
paper4_v4_local_rt0p1775_g0p450_u0p100,optimistic,absolute_pd25,222024.4973132519,19508525.0,0.7379429133858267,0.260498687664042,0.0015583989501312336,174441.0154594637,1000000.0,-47583.481853788195
paper4_v4_local_rt0p1775_g0p475_u0p000,optimistic,absolute_pd25,217701.39810776204,19544205.421923764,0.7463414634146341,0.2521951219512195,0.0014634146341463415,177096.20973510825,1000000.0,-40605.18837265379
paper4_v4_local_rt0p1775_g0p475_u0p025,optimistic,absolute_pd25,217322.77092957965,19542302.777777776,0.74779843444227,0.25073385518590996,0.0014677103718199608,176893.28255546675,1000000.0,-40429.4883741129
paper4_v4_local_rt0p1775_g0p475_u0p050,optimistic,absolute_pd25,217430.8151054008,19542302.777777776,0.7569717847769029,0.2415518372703412,0.0014763779527559055,177028.73463921357,1000000.0,-40402.08046618724
paper4_v4_local_rt0p1775_g0p475_u0p075,optimistic,absolute_pd25,217215.30848665367,19542302.777777776,0.7571148184494603,0.24141315014720313,0.0014720314033366045,177061.79107749838,1000000.0,-40153.51740915529
paper4_v4_local_rt0p1775_g0p475_u0p100,optimistic,absolute_pd25,217019.69764871147,19542302.777777776,0.7565423617926071,0.24198560680405626,0.0014720314033366045,177097.5721843643,1000000.0,-39922.12546434716
paper4_v4_local_rt0p1775_g0p500_u0p000,optimistic,absolute_pd25,186051.1753078107,19478511.228526223,0.7581635952150017,0.24030067895247334,0.0015357258325250566,173714.6533967239,1000000.0,-12336.521911086806
paper4_v4_local_rt0p1775_g0p500_u0p025,optimistic,absolute_pd25,199328.95480230308,19510313.7995401,0.7602140077821011,0.23824578469520102,0.001540207522697795,174355.1719218458,1000000.0,-24973.782880457293
paper4_v4_local_rt0p1775_g0p500_u0p050,optimistic,absolute_pd25,212045.61247732106,19534852.90612384,0.7654924983692107,0.23295825179386823,0.0015492498369210697,174204.37268367442,1000000.0,-37841.239793646644
paper4_v4_local_rt0p1775_g0p500_u0p075,optimistic,absolute_pd25,211595.0804620354,19546656.944443125,0.7667479674796748,0.23178861788617885,0.0014634146341463415,175710.54583156915,1000000.0,-35884.53463046625
paper4_v4_local_rt0p1775_g0p500_u0p100,optimistic,absolute_pd25,211404.98669158458,19547580.555555556,0.7689688715953308,0.22965304798962385,0.0013780804150453957,175874.51929404915,1000000.0,-35530.46739753542
paper4_v4_local_rt0p1700_g0p400_u0p000,optimistic,pd12_15,25074.88078806676,19566439.405667428,0.9985265225933202,0.0,0.0014734774066797642,176309.76764157554,1000000.0,151234.88685350877
paper4_v4_local_rt0p1700_g0p400_u0p025,optimistic,pd12_15,25074.88078806676,19566439.405667428,0.9985265225933202,0.0,0.0014734774066797642,176309.76764157554,1000000.0,151234.88685350877
paper4_v4_local_rt0p1700_g0p400_u0p050,optimistic,pd12_15,25074.88078806676,19566439.405667428,0.9985265225933202,0.0,0.0014734774066797642,176309.76764157554,1000000.0,151234.88685350877
paper4_v4_local_rt0p1700_g0p400_u0p075,optimistic,pd12_15,25074.88078806676,19566439.405667428,0.9985265225933202,0.0,0.0014734774066797642,176309.76764157554,1000000.0,151234.88685350877
paper4_v4_local_rt0p1700_g0p400_u0p100,optimistic,pd12_15,25074.88078806676,19566439.405667428,0.9985265225933202,0.0,0.0014734774066797642,176309.76764157554,1000000.0,151234.88685350877
paper4_v4_local_rt0p1700_g0p425_u0p000,optimistic,pd12_15,24260.374662886385,19519661.7010839,0.9984461890742558,0.0,0.0015538109257441936,174567.57189288645,1000000.0,150307.19723000008
paper4_v4_local_rt0p1700_g0p425_u0p025,optimistic,pd12_15,24334.082023012677,19540587.5,0.9984507501630789,0.0,0.0015492498369210697,177295.43,1000000.0,152961.3479769873
paper4_v4_local_rt0p1700_g0p425_u0p050,optimistic,pd12_15,24364.144806063974,19545795.823897824,0.9985322896281801,0.0,0.0014677103718199608,178048.10260725138,1000000.0,153683.9578011874
paper4_v4_local_rt0p1700_g0p425_u0p075,optimistic,pd12_15,24434.354954103586,19508525.0,0.9984369858506088,0.0,0.0015630141493912471,173075.48672666072,1000000.0,148641.13177255713
paper4_v4_local_rt0p1700_g0p425_u0p100,optimistic,pd12_15,24489.012922949605,19517518.774905328,0.9984369858506088,0.0,0.0015630141493912471,174404.72097666154,1000000.0,149915.70805371195
paper4_v4_local_rt0p1700_g0p450_u0p000,optimistic,pd12_15,23884.961804879353,19527920.833333332,0.9984597924773022,0.0,0.001540207522697795,173790.71071864534,1000000.0,149905.74891376597
paper4_v4_local_rt0p1700_g0p450_u0p025,optimistic,pd12_15,23959.238487335217,19538080.555555556,0.9985408560311284,0.0,0.0014591439688715954,174998.4336112657,1000000.0,151039.1951239305
paper4_v4_local_rt0p1700_g0p450_u0p050,optimistic,pd12_15,24019.14268981667,19535851.592908315,0.9985365853658537,0.0,0.0014634146341463415,175478.2518754841,1000000.0,151459.10918566742
paper4_v4_local_rt0p1700_g0p450_u0p075,optimistic,pd12_15,24147.98661689767,19542302.777777776,0.9985322896281801,0.0,0.0014677103718199608,175657.95308946315,1000000.0,151509.9664725655
paper4_v4_local_rt0p1700_g0p450_u0p100,optimistic,pd12_15,24209.597446360887,19544761.89223151,0.9985365853658537,0.0,0.0014634146341463415,176079.0568910174,1000000.0,151869.4594446565
paper4_v4_local_rt0p1700_g0p475_u0p000,optimistic,pd12_15,23556.610000250777,19448720.833333332,0.9984760988129612,0.0,0.0015239011870388194,171759.67280928156,1000000.0,148203.0628090308
paper4_v4_local_rt0p1700_g0p475_u0p025,optimistic,pd12_15,23610.590077806643,19364780.37992853,0.9984020453819111,0.0,0.0015979546180888463,171111.06526498214,1000000.0,147500.4751871755
paper4_v4_local_rt0p1700_g0p475_u0p050,optimistic,pd12_15,23709.421396680107,19431229.003716018,0.9983834464920789,0.0,0.0016165535079211122,171238.3244154223,1000000.0,147528.9030187422
paper4_v4_local_rt0p1700_g0p475_u0p075,optimistic,pd12_15,23818.385316918426,19446566.39561484,0.9984687298517085,0.0,0.0015312701482914249,173262.65358311104,1000000.0,149444.2682661926
