policy_id,period,original_grade,n_funded,funded_exposure,realized_return_proxy_lgd45,ecl_baseline_lgd45,observed_default_rate,weighted_pd_high
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2019H2,D,38,116750.0,23596.075,14220.182578458958,0.05263157894736842,0.27066728676581403
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2020,B,4,15000.0,2295.7999999999997,1151.2173741285014,0.0,0.1705507220931113
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2020,C,15,42100.0,7697.16,3885.0751907569256,0.0,0.20507126897634867
crpto_rt0p175_g0p55_u0p10_alpha0p01_conservative_proxy_rs42,2020,D,4,8950.0,2375.4750000000004,1577.2644753102572,0.0,0.39162370584984657
paper1_economic_champion,2018H1,B,2,2763.906564535564,-352.6439935686394,129.8975893660462,0.5,0.104439604944037
paper1_economic_champion,2018H1,C,15,40575.0,6212.7725,2876.824518266323,0.0,0.15755867834689252
paper1_economic_champion,2018H1,D,21,46800.0,6564.97,4199.641745289973,0.14285714285714285,0.19941318828537385
paper1_economic_champion,2018H1,E,3,4500.0,1084.1000000000001,861.6395730250267,0.0,0.42550102371606263
paper1_economic_champion,2018H1,F,3,5500.0,-215.10000000000002,1741.8873096402453,0.3333333333333333,0.7037928523798971
paper1_economic_champion,2018H2,B,5,11000.0,1322.7,500.32950341661257,0.0,0.10107666735689143
paper1_economic_champion,2018H2,C,25,66925.0,10650.0525,4931.750621375055,0.0,0.1637571285062069
paper1_economic_champion,2018H2,D,32,112650.0,19375.125,9740.460725735424,0.03125,0.19214796519673372
paper1_economic_champion,2018H2,E,24,66375.0,16907.6275,11946.525710658167,0.0,0.3999673809803947
paper1_economic_champion,2018H2,F,7,9500.0,2782.65,2714.916495687095,0.0,0.6350681861256362
paper1_economic_champion,2018H2,G,2,2000.0,616.3000000000001,651.9989631850372,0.0,0.724443292427819
paper1_economic_champion,2019H1,B,6,40300.0,5154.82,2045.272628033515,0.0,0.11278040408235541
paper1_economic_champion,2019H1,C,35,114575.0,14260.405,8617.867787568244,0.08571428571428572,0.1671465616906586
paper1_economic_champion,2019H1,D,43,104775.0,15047.735,17415.316895094897,0.11627906976744186,0.3693696417210404
paper1_economic_champion,2019H1,E,7,28300.0,7201.375,5854.418832075041,0.0,0.45971094087750614
paper1_economic_champion,2019H1,F,3,3000.0,164.0,920.7446525569824,0.3333333333333333,0.6820330759681351
paper1_economic_champion,2019H1,G,2,2000.0,616.8000000000001,659.8958368583164,0.0,0.7332175965092406
paper1_economic_champion,2019H2,B,4,19800.0,2492.6,969.1226700717369,0.0,0.1087679764390277
paper1_economic_champion,2019H2,C,26,64425.0,9245.377499999999,5241.484610824664,0.07692307692307693,0.180795398985027
paper1_economic_champion,2019H2,D,46,176011.09343546443,39187.269909413764,33548.8327150202,0.043478260869565216,0.42356967469365275
paper1_economic_champion,2020,A,1,3500.0,378.35,119.09182141194708,0.0,0.0756138548647283
paper1_economic_champion,2020,B,5,18675.0,2726.1425,1284.9632864707194,0.0,0.15290355930039798
paper1_economic_champion,2020,C,13,39100.0,7226.759999999999,3616.2601081666226,0.0,0.20552771288244512
paper1_economic_champion,2020,D,5,16950.0,4679.475,4173.479335986884,0.0,0.5471621548327609
