run_label,return_rank,realized_total_return,beats_official_champion,policy_mode,risk_tolerance,gamma,delta_cap_quantile,tail_focus_quantile,uncertainty_aversion,min_budget_utilization,pd_cap_slack_penalty,in_shortlist,shortlist_bucket,candidate_rank,exact_evaluated,alpha01_exact_pass,alpha01_weighted_miscoverage_V,alpha01_gamma_cp,alpha01_violation,alpha01_empirical_coverage_funded
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,59,162572.35500004023,False,segment_tail_blended_uncertainty,0.19,0.05,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,60,162572.35500004023,False,segment_tail_blended_uncertainty,0.185,0.2,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,61,162572.35500004023,False,segment_relative_tail_blended_uncertainty,0.19,0.05,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,62,162572.35500004023,False,segment_tail_blended_uncertainty,0.19,0.05,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,63,162572.35500004023,False,segment_relative_tail_blended_uncertainty,0.19,0.05,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,64,162572.35500004023,False,segment_relative_tail_blended_uncertainty,0.175,0.1,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,65,162572.35500004023,False,segment_relative_tail_blended_uncertainty,0.175,0.05,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,66,162572.35500004023,False,segment_relative_tail_blended_uncertainty,0.17,0.05,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,67,162572.35500004023,False,segment_tail_blended_uncertainty,0.17,0.05,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,68,162572.35500004023,False,segment_relative_tail_blended_uncertainty,0.175,0.05,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,69,162572.35500004023,False,segment_tail_blended_uncertainty,0.17,0.05,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,70,162572.35500004023,False,segment_tail_blended_uncertainty,0.175,0.05,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,71,162362.36177246456,False,segment_relative_tail_blended_uncertainty,0.165,0.1,1.0,0.95,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,72,162233.9591775938,False,segment_tail_blended_uncertainty,0.18,0.1,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,73,162137.30682195025,False,segment_tail_blended_uncertainty,0.18,0.2,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,74,162085.2267609425,False,segment_tail_blended_uncertainty,0.17,0.05,1.0,0.75,0.0,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,75,161906.69873733012,False,segment_tail_blended_uncertainty,0.185,0.05,1.0,0.75,0.1,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,76,161730.45180123707,False,segment_tail_blended_uncertainty,0.19,0.35,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,77,161602.2487952732,False,segment_tail_blended_uncertainty,0.185,0.35,1.0,0.9,0.2,0.0,0.0,False,,,False,,,,,
paper1_bound_expansion_2026_05_24_r1__canonical_4__segment_probe_25k,78,161359.9427225277,False,segment_tail_blended_uncertainty,0.19,0.35,1.0,0.75,0.2,0.0,0.0,False,,,False,,,,,
