policy,policy_mode,gamma,risk_tolerance,uncertainty_aversion,min_budget_utilization,pd_cap_slack_penalty,price_of_robustness,price_of_robustness_pct,realized_total_return,ab_diff_total_return,ab_pass,solver_status,solver_backend,delta_cap_quantile,tail_focus_quantile,objective_value,n_funded,total_allocated,expected_return_gross,expected_loss_point,expected_return_net_point,worst_case_loss,uncertainty_penalty_cost,pd_cap_slack,worst_case_pd,point_pd,funded_ratio_vs_control,worst_case_pd_reduction_bps,allocation_similarity,eligible_for_canonical_selection,selected_for_champion,selected_for_robustness_aware,selected_for_balanced_robustness,selected_for_guardrail_robustness
robust,blended_uncertainty,0.25,0.05,1.0,0.05,1.5,-3612.5654180390547,-306705769247.6806,397.8999999999762,397.8999999999762,True,Optimal,cuopt,1.0,1.0,-3708.6486159891747,12,50000.00000000003,3814.300000000003,201.73458178308795,3612.565418216915,5873.788451744435,5672.053869961348,1099.4401094964949,0.2610572645167536,0.008965981412402364,12.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.25,0.05,1.5,0.05,1.5,-3612.565418039054,-306705769247.68054,397.89999999998383,397.89999999998383,True,Optimal,cuopt,1.0,1.0,-6544.675550969849,13,50000.00000000002,3814.300000000002,201.73458178308792,3612.565418216914,5873.788451744433,8508.08080494202,1099.440109496495,0.2610572645167536,0.008965981412402362,13.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.25,0.05,2.0,0.05,1.5,-3612.5654180390547,-306705769247.6806,397.8999999999762,397.8999999999762,True,Optimal,cuopt,1.0,1.0,-9380.702485950522,12,50000.00000000003,3814.300000000003,201.73458178308795,3612.565418216915,5873.788451744435,11344.107739922696,1099.4401094964949,0.2610572645167536,0.008965981412402364,12.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.25,0.05,2.5,0.05,1.5,-3612.5654180390547,-306705769247.6806,397.8999999999762,397.8999999999762,True,Optimal,cuopt,1.0,1.0,-12216.729420931199,12,50000.00000000003,3814.300000000003,201.73458178308795,3612.565418216915,5873.788451744435,14180.13467490337,1099.4401094964949,0.2610572645167536,0.008965981412402364,12.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.25,0.05,3.0,0.05,1.5,-3612.5654180390547,-306705769247.6806,397.8999999999762,397.8999999999762,True,Optimal,cuopt,1.0,1.0,-15052.75635591187,12,50000.00000000003,3814.300000000003,201.73458178308795,3612.565418216915,5873.788451744435,17016.161609884046,1099.4401094964949,0.2610572645167536,0.008965981412402364,12.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.35,0.05,0.0,0.05,1.5,-7263.243528770414,-616647295188.3539,-2592.425000000041,-2592.425000000041,False,Optimal,cuopt,1.0,1.0,101.98374901549323,18,101999.99999999977,7656.774999999986,393.5314710517127,7263.243528948274,11964.521365772825,0.0,4774.173186621852,0.260664953500121,0.008573670393199465,18.0,-687.9587241620186,0.0,True,False,False,False,False
robust,blended_uncertainty,0.35,0.05,0.1,0.05,1.5,-3612.5654180390097,-306705769247.6768,3814.299999999955,3814.299999999955,True,Optimal,cuopt,1.0,1.0,-494.48475514294205,11,49999.99999999942,3814.299999999955,201.73458178308533,3612.56541821687,5873.788451744364,567.2053869961277,2359.896524242456,0.26105726451675354,0.008965981412402355,11.0,-691.8818343283442,0.0,True,False,False,False,False
robust,blended_uncertainty,0.35,0.05,0.25,0.05,1.5,-3612.565418039076,-306705769247.68243,3814.3000000000256,3814.3000000000256,True,Optimal,cuopt,1.0,1.0,-1345.2928363670298,12,50000.00000000034,3814.3000000000256,201.73458178308928,3612.5654182169365,5873.788451744472,1418.0134674903456,2359.8965247290807,0.2610572645167536,0.008965981412402365,12.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.35,0.05,0.5,0.05,1.5,-3612.565418039051,-306705769247.68036,3814.2999999999993,3814.2999999999993,True,Optimal,cuopt,1.0,1.0,-2763.306304322753,12,49999.99999999999,3814.2999999999993,201.73458178308778,3612.5654182169114,5873.78845174443,2836.0269349806713,2359.896525039329,0.2610572645167536,0.008965981412402358,12.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.35,0.05,0.75,0.05,1.5,-3612.565418039048,-306705769247.68005,3814.299999999996,3814.299999999996,True,Optimal,cuopt,1.0,1.0,-4181.3197718193,13,49999.99999999995,3814.2999999999956,201.7345817830876,3612.5654182169083,5873.788451744425,4254.040402471003,2359.89652504347,0.2610572645167536,0.00896598141240236,13.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.35,0.05,1.0,0.05,1.5,-3612.5654180390393,-306705769247.6793,397.89999999997656,397.89999999997656,True,Optimal,cuopt,1.0,1.0,-5599.333239309582,13,49999.99999999982,3814.2999999999865,201.73458178308704,3612.5654182168996,5873.788451744409,5672.0538699613235,2359.8965250434385,0.2610572645167536,0.008965981412402358,13.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.35,0.05,1.5,0.05,1.5,-3612.5654180390416,-306705769247.6795,397.900000000031,397.900000000031,True,Optimal,cuopt,1.0,1.0,-8435.360174290254,13,49999.99999999985,3814.2999999999893,201.7345817830872,3612.565418216902,5873.788451744414,8508.08080494199,2359.8965250434435,0.2610572645167536,0.008965981412402362,13.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.35,0.05,2.0,0.05,1.5,-3612.5654180390434,-306705769247.6797,397.9000000000316,397.9000000000316,True,Optimal,cuopt,1.0,1.0,-11271.38710927092,13,49999.99999999988,3814.299999999991,201.73458178308735,3612.5654182169037,5873.788451744417,11344.107739922661,2359.896525043443,0.2610572645167536,0.00896598141240236,13.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.35,0.05,2.5,0.05,1.5,-3612.5654180390393,-306705769247.6793,397.89999999997656,397.89999999997656,True,Optimal,cuopt,1.0,1.0,-14107.414044251567,13,49999.99999999982,3814.2999999999865,201.73458178308704,3612.5654182168996,5873.788451744409,14180.13467490331,2359.8965250434385,0.2610572645167536,0.008965981412402358,13.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.35,0.05,3.0,0.05,1.5,-3612.5654180390416,-306705769247.6795,397.900000000031,397.900000000031,True,Optimal,cuopt,1.0,1.0,-16943.440979232248,13,49999.99999999985,3814.2999999999893,201.7345817830872,3612.565418216902,5873.788451744414,17016.16160988398,2359.8965250434435,0.2610572645167536,0.008965981412402362,13.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.5,0.05,0.0,0.05,1.5,-3612.5654180390807,-306705769247.6828,397.89999999978227,397.89999999978227,True,Optimal,cuopt,1.0,1.0,-2763.306307025649,11,50000.0000000004,3814.3000000000306,201.73458178308942,3612.565418216941,5873.788451744478,0.0,4250.581150161726,0.2610572645167536,0.008965981412402362,11.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.5,0.05,0.1,0.05,1.5,-3612.565418039045,-306705769247.6798,397.8999999999751,397.8999999999751,True,Optimal,cuopt,1.0,1.0,-3330.5116903234552,13,49999.99999999991,3814.299999999993,201.73458178308744,3612.5654182169055,5873.788451744421,567.2053869961334,4250.581147696152,0.26105726451675354,0.00896598141240236,13.0,-691.8818343283442,0.0,True,False,False,False,False
robust,blended_uncertainty,0.5,0.05,0.25,0.05,1.5,-3612.5654180390216,-306705769247.6778,3814.299999999968,3814.299999999968,True,Optimal,cuopt,1.0,1.0,-4181.319771515016,12,49999.99999999958,3814.299999999968,201.73458178308607,3612.565418216882,5873.788451744382,1418.013467490324,4250.58114816105,0.26105726451675354,0.00896598141240236,12.0,-691.8818343283442,0.0,True,False,False,False,False
robust,blended_uncertainty,0.5,0.05,0.5,0.05,1.5,-3612.5654180390125,-306705769247.67706,3814.299999999958,3814.299999999958,True,Optimal,cuopt,1.0,1.0,-5599.333239280291,12,49999.99999999947,3814.2999999999583,201.73458178308556,3612.565418216873,5873.788451744368,2836.0269349806417,4250.581148344349,0.26105726451675354,0.008965981412402357,12.0,-691.8818343283442,0.0,True,False,False,False,False
robust,blended_uncertainty,0.5,0.05,0.75,0.05,1.5,-3612.56541803907,-306705769247.68195,397.9000000000075,397.9000000000075,True,Optimal,cuopt,1.0,1.0,-7017.346706799958,14,50000.00000000028,3814.3000000000197,201.734581783089,3612.5654182169305,5873.788451744464,4254.040402471031,4250.581148363905,0.2610572645167536,0.008965981412402364,14.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.5,0.05,1.0,0.05,1.5,-3612.5654180390525,-306705769247.6804,3814.300000000001,3814.300000000001,True,Optimal,cuopt,1.0,1.0,-8435.360174290396,14,50000.000000000015,3814.3000000000006,201.73458178308786,3612.565418216913,5873.788451744434,5672.053869961345,4250.581148363975,0.2610572645167536,0.00896598141240236,14.0,-691.8818343283448,0.0,True,False,False,False,False
robust,blended_uncertainty,0.5,0.05,1.5,0.05,1.5,-3612.5654180390343,-306705769247.6789,397.89999999986503,397.89999999986503,True,Optimal,cuopt,1.0,1.0,-11271.387109271038,13,49999.99999999977,3814.299999999981,201.7345817830867,3612.5654182168946,5873.7884517444045,8508.080804941972,4250.581148363972,0.26105726451675354,0.008965981412402355,13.0,-691.8818343283442,0.0,True,False,False,False,False
robust,blended_uncertainty,0.5,0.05,2.0,0.05,1.5,-3612.5654180390343,-306705769247.6789,397.89999999986503,397.89999999986503,True,Optimal,cuopt,1.0,1.0,-14107.414044251695,13,49999.99999999977,3814.299999999981,201.7345817830867,3612.5654182168946,5873.7884517444045,11344.10773992263,4250.581148363972,0.26105726451675354,0.008965981412402355,13.0,-691.8818343283442,0.0,True,False,False,False,False
robust,blended_uncertainty,0.5,0.05,2.5,0.05,1.5,-3612.5654180390343,-306705769247.6789,397.89999999986594,397.89999999986594,True,Optimal,cuopt,1.0,1.0,-16943.440979232357,13,49999.99999999977,3814.299999999981,201.7345817830867,3612.5654182168946,5873.788451744404,14180.13467490329,4250.581148363972,0.26105726451675354,0.008965981412402353,13.0,-691.8818343283442,0.0,True,False,False,False,False
robust,blended_uncertainty,0.5,0.05,3.0,0.05,1.5,-3612.5654180390343,-306705769247.6789,397.89999999986503,397.89999999986503,True,Optimal,cuopt,1.0,1.0,-19779.467914213015,13,49999.99999999977,3814.299999999981,201.7345817830867,3612.5654182168946,5873.7884517444045,17016.161609883944,4250.581148363972,0.26105726451675354,0.008965981412402355,13.0,-691.8818343283442,0.0,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.05,0.0,0.05,1.5,-104205.39716819266,-8847008372122.19,59627.17969863538,59627.17969863538,True,Optimal,cuopt,0.5,1.0,104205.39716837056,186,1000000.0,118413.34969863537,14207.952530264854,104205.39716837052,184235.36467775746,0.0,0.0,0.40941192150571815,0.031573227845001425,186.0,-2175.42840421799,0.06456096357163868,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.05,0.1,0.05,1.5,-103937.91724135308,-8824299402947.541,59601.01828689526,59601.01828689526,True,Optimal,cuopt,0.5,1.0,87480.57874032663,188,999999.9999999999,118387.18828689524,14449.271045364309,103937.91724153093,179022.65605740718,16457.33850120429,0.0,0.3978281245716181,0.03210949121188857,188.0,-2059.5904348769895,0.07467120404056875,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.05,0.25,0.05,1.5,-102760.23471686234,-8724314493940.814,71265.20368072503,71265.20368072503,True,Optimal,cuopt,0.5,1.0,63229.12049454061,198,1000000.0,117488.54368072507,14728.308963684873,102760.23471704019,172852.76585368323,39531.11422249959,0.0,0.38411725745224523,0.03272957547482254,198.0,-1922.481763683261,0.09396189138406447,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.05,0.5,0.05,1.5,-99618.18124413745,-8457555054081.996,61140.021119660785,61140.021119660785,True,Optimal,cuopt,0.5,1.0,24574.485438573145,195,1000000.0,114713.8411196608,15095.659875345504,99618.1812443153,165183.05148682982,75043.69580574216,0.0,0.36707344774814366,0.03354591083406758,195.0,-1752.0436666422454,0.1201184901143599,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.05,0.75,0.05,1.5,-4883.1328262360585,-414576578276.1362,1914.8984524022612,1914.8984524022612,True,Optimal,cuopt,0.5,1.0,-69.13737898764668,17,49999.999999999985,5681.598452402253,798.4656259883349,4883.132826413918,7401.492566523756,4952.270205401566,0.0,0.32895522517225456,0.03548736115432737,17.0,-1370.8614408833544,0.4508582567420428,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.05,1.0,0.05,1.5,-4145.873771392751,-351983495692.38165,1220.571078072544,1220.571078072544,True,Optimal,cuopt,0.5,1.0,-1526.1800983907333,11,50000.0,4987.271078072544,841.397306501933,4145.873771570611,6513.451176463278,5672.053869961345,0.0,0.28948671894813366,0.03739543584378245,11.0,-976.1763786421454,0.5632667595477947,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.05,1.5,0.05,1.5,-4145.873771392751,-351983495692.38165,1220.571078072544,1220.571078072544,True,Optimal,cuopt,0.5,1.0,-4362.2070333714055,11,50000.0,4987.271078072544,841.397306501933,4145.873771570611,6513.451176463278,8508.080804942017,0.0,0.28948671894813366,0.03739543584378245,11.0,-976.1763786421454,0.5632667595477947,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.05,2.0,0.05,1.5,-4145.873771392751,-351983495692.38165,1220.571078072544,1220.571078072544,True,Optimal,cuopt,0.5,1.0,-7198.233968352078,11,50000.0,4987.271078072544,841.397306501933,4145.873771570611,6513.451176463278,11344.10773992269,0.0,0.28948671894813366,0.03739543584378245,11.0,-976.1763786421454,0.5632667595477947,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.05,2.5,0.05,1.5,-4145.873771392751,-351983495692.38165,1220.571078072544,1220.571078072544,True,Optimal,cuopt,0.5,1.0,-10034.260903332752,11,50000.0,4987.271078072544,841.397306501933,4145.873771570611,6513.451176463278,14180.134674903364,0.0,0.28948671894813366,0.03739543584378245,11.0,-976.1763786421454,0.5632667595477947,True,False,False,False,False
robust,capped_blended_uncertainty,0.05,0.05,3.0,0.05,1.5,-4145.873771392751,-351983495692.38165,1220.571078072544,1220.571078072544,True,Optimal,cuopt,0.5,1.0,-12870.287838313425,11,50000.0,4987.271078072544,841.397306501933,4145.873771570611,6513.451176463278,17016.161609884035,0.0,0.28948671894813366,0.03739543584378245,11.0,-976.1763786421454,0.5632667595477947,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.05,0.0,0.05,1.5,-85651.94914283692,-7271825949016.7705,35519.020959432375,35519.020959432375,True,Optimal,cuopt,0.5,1.0,85651.9491430148,180,999999.9999999993,94305.19095943235,8653.24181641758,85651.94914301478,148974.34124303554,0.0,0.0,0.33105409165085925,0.019229426258686514,180.0,-1391.8501056694013,0.07610128693897608,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.05,0.1,0.05,1.5,-85490.68336032266,-7258134530272.521,35732.91215025667,35732.91215025667,True,Optimal,cuopt,0.5,1.0,71879.55434978727,187,1000000.0,94519.08215025665,9028.39878975614,85490.68336050051,145139.68889688826,13611.129010713212,0.0,0.32253264199276244,0.020063108421660248,187.0,-1306.6356090884333,0.07471078734036,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.05,0.25,0.05,1.5,-85227.78468801726,-7235814508295.622,25825.89382849185,25825.89382849185,True,Optimal,cuopt,0.5,1.0,51577.25976894488,190,1000000.0,94396.96382849183,9169.179140296716,85227.78468819511,143771.27881729786,33650.52491925029,0.0,0.3194917307047868,0.02037595364508344,190.0,-1276.226496208677,0.09616070360633587,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.05,0.5,0.05,1.5,-82592.05925219157,-7012042173742.465,36246.97400735646,36246.97400735646,True,Optimal,cuopt,0.5,1.0,18589.85130708896,182,1000000.0000000001,92366.51400735644,9774.454754987026,82592.05925236942,137778.87064554793,64002.20794528046,0.0,0.30617526810091145,0.021721010566616114,182.0,-1143.0618701699232,0.12413379270448728,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.05,0.75,0.05,1.5,-4145.898089708937,-351985560310.4603,920.4328391452499,920.4328391452499,True,Optimal,cuopt,0.5,1.0,-232.3412906747784,15,50000.000000000015,4687.132839145259,541.234749258462,4145.898089886797,6378.887256673896,4378.239380561576,0.0,0.28350610029094736,0.02405487774433943,15.0,-916.3701920702824,0.4828195745748667,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.05,1.0,0.05,1.5,-4017.432074205269,-341078832390.6032,808.5266873869987,808.5266873869987,True,Optimal,cuopt,0.5,1.0,-1654.621795578211,14,49999.99999999998,4575.226687386995,557.7946130038653,4017.4320743831295,6229.848482965206,5672.053869961341,0.0,0.27688215479291606,0.02479087168856487,14.0,-850.1307370899694,0.49823674544730634,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.05,1.5,0.05,1.5,-4017.4320742052714,-341078832390.6034,808.526687386998,808.526687386998,True,Optimal,cuopt,0.5,1.0,-4490.648730558884,14,50000.0,4575.226687386998,557.7946130038657,4017.4320743831317,6229.848482965211,8508.080804942016,0.0,0.2768821547929161,0.024790871688564878,14.0,-850.1307370899699,0.49823674544730634,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.05,2.0,0.05,1.5,-4017.4320742052714,-341078832390.6034,808.526687386998,808.526687386998,True,Optimal,cuopt,0.5,1.0,-7326.675665539556,14,50000.0,4575.226687386998,557.7946130038657,4017.4320743831317,6229.848482965211,11344.107739922689,0.0,0.2768821547929161,0.024790871688564878,14.0,-850.1307370899699,0.49823674544730634,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.05,2.5,0.05,1.5,-4017.4320742052714,-341078832390.6034,808.526687386998,808.526687386998,True,Optimal,cuopt,0.5,1.0,-10162.70260052023,14,50000.0,4575.226687386998,557.7946130038657,4017.4320743831317,6229.848482965211,14180.134674903362,0.0,0.2768821547929161,0.024790871688564878,14.0,-850.1307370899699,0.49823674544730634,True,False,False,False,False
robust,capped_blended_uncertainty,0.1,0.05,3.0,0.05,1.5,-4017.4320742052714,-341078832390.6034,808.526687386998,808.526687386998,True,Optimal,cuopt,0.5,1.0,-12998.729535500903,14,50000.0,4575.226687386998,557.7946130038657,4017.4320743831317,6229.848482965211,17016.16160988403,0.0,0.2768821547929161,0.024790871688564878,14.0,-850.1307370899699,0.49823674544730634,True,False,False,False,False
robust,capped_blended_uncertainty,0.15,0.05,0.0,0.05,1.5,-70658.07362159461,-5998850211945.461,17425.196917878497,17425.196917878497,True,Optimal,cuopt,0.5,1.0,70658.07362177245,162,999999.9999999994,75459.66691787848,4801.59329610602,70658.07362177246,123126.47205279714,0.0,0.0,0.27361438233927565,0.010670207324669377,162.0,-817.4530125535654,0.08022018880435483,True,False,False,False,False
robust,capped_blended_uncertainty,0.15,0.05,0.1,0.05,1.5,-70592.27482177729,-5993263912687.661,17481.518210210383,17481.518210210383,True,Optimal,cuopt,0.5,1.0,58847.53348757542,163,1000000.0,75515.98821021036,4923.71338825521,70592.27482195514,122371.12673205245,11744.741334379725,0.0,0.2719358371820668,0.010941585307222855,163.0,-800.667560981477,0.080186672116876,True,False,False,False,False
